"","t","mic"
"27185",1441979976.45,28315
"27186",1441979976.45,28447
"27187",1441979976.45,28231
"27188",1441979976.45,28791
"27189",1441979976.45,28183
"27190",1441979976.45,28374
"27191",1441979976.45,28187
"27192",1441979976.45,28213
"27193",1441979976.45,28331
"27194",1441979976.46,28251
"27195",1441979976.46,28543
"27196",1441979976.46,28223
"27197",1441979976.46,28487
"27198",1441979976.46,28279
"27199",1441979976.46,28223
"27200",1441979976.46,28459
"27201",1441979976.46,28467
"27202",1441979976.46,28319
"27203",1441979976.46,28287
"27204",1441979976.46,28375
"27205",1441979976.46,28215
"27206",1441979976.46,28687
"27207",1441979976.46,28251
"27208",1441979976.46,28283
"27209",1441979976.46,28425
"27210",1441979976.46,28211
"27211",1441979976.46,28331
"27212",1441979976.46,28631
"27213",1441979976.46,28447
"27214",1441979976.46,28507
"27215",1441979976.46,27903
"27216",1441979976.46,28447
"27217",1441979976.46,28687
"27218",1441979976.46,27819
"27219",1441979976.46,28303
"27220",1441979976.46,28127
"27221",1441979976.46,28351
"27222",1441979976.46,28335
"27223",1441979976.46,28283
"27224",1441979976.46,28555
"27225",1441979976.46,28251
"27226",1441979976.46,28461
"27227",1441979976.46,28219
"27228",1441979976.47,28079
"27229",1441979976.47,28231
"27230",1441979976.47,28367
"27231",1441979976.47,28189
"27232",1441979976.47,28127
"27233",1441979976.47,28351
"27234",1441979976.47,28239
"27235",1441979976.47,28695
"27236",1441979976.47,28543
"27237",1441979976.47,28079
"27238",1441979976.47,27823
"27239",1441979976.47,28399
"27240",1441979976.47,28075
"27241",1441979976.47,28479
"27242",1441979976.47,28275
"27243",1441979976.47,28383
"27244",1441979976.47,28159
"27245",1441979976.47,28191
"27246",1441979976.47,28251
"27247",1441979976.47,28327
"27248",1441979976.47,28141
"27249",1441979976.47,28363
"27250",1441979976.47,28215
"27251",1441979976.47,28235
"27252",1441979976.47,28511
"27253",1441979976.47,28267
"27254",1441979976.47,28527
"27255",1441979976.47,28007
"27256",1441979976.47,28285
"27257",1441979976.47,28639
"27258",1441979976.47,28543
"27259",1441979976.47,28123
"27260",1441979976.47,28086
"27261",1441979976.48,28235
"27262",1441979976.48,28239
"27263",1441979976.48,28230
"27264",1441979976.48,28045
"27265",1441979976.48,27967
"27266",1441979976.48,28287
"27267",1441979976.48,28349
"27268",1441979976.48,28301
"27269",1441979976.48,28375
"27270",1441979976.48,28903
"27271",1441979976.48,28109
"27272",1441979976.48,28787
"27273",1441979976.48,28407
"27274",1441979976.48,28655
"27275",1441979976.48,28247
"27276",1441979976.48,28251
"27277",1441979976.48,28199
"27278",1441979976.48,27967
"27279",1441979976.48,27851
"27280",1441979976.48,28491
"27281",1441979976.48,28631
"27282",1441979976.48,28383
"27283",1441979976.48,28607
"27284",1441979976.48,28359
"27285",1441979976.48,28327
"27286",1441979976.48,28219
"27287",1441979976.48,28207
"27288",1441979976.48,28101
"27289",1441979976.48,28303
"27290",1441979976.48,28371
"27291",1441979976.48,28223
"27292",1441979976.48,28383
"27293",1441979976.48,27983
"27294",1441979976.49,28303
"27295",1441979976.49,28531
"27296",1441979976.49,28775
"27297",1441979976.49,28443
"27298",1441979976.49,28503
"27299",1441979976.49,28511
"27300",1441979976.49,28415
"27301",1441979976.49,28127
"27302",1441979976.49,28351
"27303",1441979976.49,28295
"27304",1441979976.49,28317
"27305",1441979976.49,28187
"27306",1441979976.49,28183
"27307",1441979976.49,28379
"27308",1441979976.49,28207
"27309",1441979976.49,28559
"27310",1441979976.49,28019
"27311",1441979976.49,28043
"27312",1441979976.49,28143
"27313",1441979976.49,28459
"27314",1441979976.49,28427
"27315",1441979976.49,28135
"27316",1441979976.49,27927
"27317",1441979976.49,28263
"27318",1441979976.49,27967
"27319",1441979976.49,28031
"27320",1441979976.49,28475
"27321",1441979976.49,27995
"27322",1441979976.49,28735
"27323",1441979976.49,28399
"27324",1441979976.49,28271
"27325",1441979976.49,28387
"27326",1441979976.49,28607
"27327",1441979976.49,28573
"27328",1441979976.5,28819
"27329",1441979976.5,27967
"27330",1441979976.5,28523
"27331",1441979976.5,28303
"27332",1441979976.5,28813
"27333",1441979976.5,28443
"27334",1441979976.5,28535
"27335",1441979976.5,29087
"27336",1441979976.5,28405
"27337",1441979976.5,28367
"27338",1441979976.5,28047
"27339",1441979976.5,28239
"27340",1441979976.5,28131
"27341",1441979976.5,28523
"27342",1441979976.5,28479
"27343",1441979976.5,28351
"27344",1441979976.5,28391
"27345",1441979976.5,28299
"27346",1441979976.5,28475
"27347",1441979976.5,28043
"27348",1441979976.5,28671
"27349",1441979976.5,28439
"27350",1441979976.5,28333
"27351",1441979976.5,28275
"27352",1441979976.5,28375
"27353",1441979976.5,28415
"27354",1441979976.5,28263
"27355",1441979976.5,28319
"27356",1441979976.5,27687
"27357",1441979976.5,27871
"27358",1441979976.5,27711
"27359",1441979976.5,27703
"27360",1441979976.5,29051
"27361",1441979976.51,28251
"27362",1441979976.51,27667
"27363",1441979976.51,27787
"27364",1441979976.51,28247
"27365",1441979976.51,28607
"27366",1441979976.51,27703
"27367",1441979976.51,27959
"27368",1441979976.51,27055
"27369",1441979976.51,28047
"27370",1441979976.51,27931
"27371",1441979976.51,28047
"27372",1441979976.51,28205
"27373",1441979976.51,28347
"27374",1441979976.51,28119
"27375",1441979976.51,28007
"27376",1441979976.51,28395
"27377",1441979976.51,28255
"27378",1441979976.51,28111
"27379",1441979976.51,28079
"27380",1441979976.51,28311
"27381",1441979976.51,27991
"27382",1441979976.51,28091
"27383",1441979976.51,28079
"27384",1441979976.51,28233
"27385",1441979976.51,28247
"27386",1441979976.51,28095
"27387",1441979976.51,28351
"27388",1441979976.51,28239
"27389",1441979976.51,28191
"27390",1441979976.51,28447
"27391",1441979976.51,28243
"27392",1441979976.51,28315
"27393",1441979976.51,28255
"27394",1441979976.52,28543
"27395",1441979976.52,28665
"27396",1441979976.52,28123
"27397",1441979976.52,28519
"27398",1441979976.52,27771
"27399",1441979976.52,28087
"27400",1441979976.52,28431
"27401",1441979976.52,28179
"27402",1441979976.52,28343
"27403",1441979976.52,28303
"27404",1441979976.52,28181
"27405",1441979976.52,28239
"27406",1441979976.52,28435
"27407",1441979976.52,28263
"27408",1441979976.52,28359
"27409",1441979976.52,28127
"27410",1441979976.52,28415
"27411",1441979976.52,28031
"27412",1441979976.52,28087
"27413",1441979976.52,28283
"27414",1441979976.52,28199
"27415",1441979976.52,28119
"27416",1441979976.52,28447
"27417",1441979976.52,28427
"27418",1441979976.52,27703
"27419",1441979976.52,27933
"27420",1441979976.52,27643
"27421",1441979976.52,27823
"27422",1441979976.52,27855
"27423",1441979976.52,27871
"27424",1441979976.52,27955
"27425",1441979976.52,27903
"27426",1441979976.52,27871
"27427",1441979976.52,27961
"27428",1441979976.53,28071
"27429",1441979976.53,27789
"27430",1441979976.53,27947
"27431",1441979976.53,27799
"27432",1441979976.53,27847
"27433",1441979976.53,27903
"27434",1441979976.53,27982
"27435",1441979976.53,27951
"27436",1441979976.53,28183
"27437",1441979976.53,27803
"27438",1441979976.53,28023
"27439",1441979976.53,28139
"27440",1441979976.53,27963
"27441",1441979976.53,28191
"27442",1441979976.53,28091
"27443",1441979976.53,27983
"27444",1441979976.53,27787
"27445",1441979976.53,28111
"27446",1441979976.53,28027
"27447",1441979976.53,27819
"27448",1441979976.53,28043
"27449",1441979976.53,28087
"27450",1441979976.53,27695
"27451",1441979976.53,28087
"27452",1441979976.53,28269
"27453",1441979976.53,28053
"27454",1441979976.53,28179
"27455",1441979976.53,28389
"27456",1441979976.53,27931
"27457",1441979976.53,28053
"27458",1441979976.53,28115
"27459",1441979976.53,27549
"27460",1441979976.53,27885
"27461",1441979976.54,27999
"27462",1441979976.54,28039
"27463",1441979976.54,27967
"27464",1441979976.54,27979
"27465",1441979976.54,27855
"27466",1441979976.54,28031
"27467",1441979976.54,28263
"27468",1441979976.54,27709
"27469",1441979976.54,27871
"27470",1441979976.54,28031
"27471",1441979976.54,28043
"27472",1441979976.54,27967
"27473",1441979976.54,27805
"27474",1441979976.54,28127
"27475",1441979976.54,27719
"27476",1441979976.54,28151
"27477",1441979976.54,27663
"27478",1441979976.54,27863
"27479",1441979976.54,27927
"27480",1441979976.54,27831
"27481",1441979976.54,27847
"27482",1441979976.54,27775
"27483",1441979976.54,27851
"27484",1441979976.54,27983
"27485",1441979976.54,27783
"27486",1441979976.54,27935
"27487",1441979976.54,27603
"27488",1441979976.54,27919
"27489",1441979976.54,27947
"27490",1441979976.54,27951
"27491",1441979976.54,28231
"27492",1441979976.54,27839
"27493",1441979976.54,27917
"27494",1441979976.55,28011
"27495",1441979976.55,28079
"27496",1441979976.55,27999
"27497",1441979976.55,28095
"27498",1441979976.55,27915
"27499",1441979976.55,28023
"27500",1441979976.55,27975
"27501",1441979976.55,27877
"27502",1441979976.55,28235
"27503",1441979976.55,27935
"27504",1441979976.55,28029
"27505",1441979976.55,27739
"27506",1441979976.55,28133
"27507",1441979976.55,27815
"27508",1441979976.55,27599
"27509",1441979976.55,27957
"27510",1441979976.55,28015
"27511",1441979976.55,27671
"27512",1441979976.55,28047
"27513",1441979976.55,27887
"27514",1441979976.55,28131
"27515",1441979976.55,28335
"27516",1441979976.55,27967
"27517",1441979976.55,27927
"27518",1441979976.55,28263
"27519",1441979976.55,27887
"27520",1441979976.55,28287
"27521",1441979976.55,27931
"27522",1441979976.55,28063
"27523",1441979976.55,27927
"27524",1441979976.55,28375
"27525",1441979976.55,28115
"27526",1441979976.55,28143
"27527",1441979976.55,28043
"27528",1441979976.56,28027
"27529",1441979976.56,27627
"27530",1441979976.56,27835
"27531",1441979976.56,27949
"27532",1441979976.56,27759
"27533",1441979976.56,27895
"27534",1441979976.56,27991
"27535",1441979976.56,27699
"27536",1441979976.56,27823
"27537",1441979976.56,27935
"27538",1441979976.56,27883
"27539",1441979976.56,28015
"27540",1441979976.56,28287
"27541",1441979976.56,28271
"27542",1441979976.56,28043
"27543",1441979976.56,28183
"27544",1441979976.56,28351
"27545",1441979976.56,28247
"27546",1441979976.56,28015
"27547",1441979976.56,28191
"27548",1441979976.56,27967
"27549",1441979976.56,28327
"27550",1441979976.56,28183
"27551",1441979976.56,28127
"27552",1441979976.56,28367
"27553",1441979976.56,28349
"27554",1441979976.56,28263
"27555",1441979976.56,28135
"27556",1441979976.56,28187
"27557",1441979976.56,28245
"27558",1441979976.56,28083
"27559",1441979976.56,28727
"27560",1441979976.56,28159
"27561",1441979976.57,27979
"27562",1441979976.57,28031
"27563",1441979976.57,28295
"27564",1441979976.57,28055
"27565",1441979976.57,28151
"27566",1441979976.57,28015
"27567",1441979976.57,28023
"27568",1441979976.57,28351
"27569",1441979976.57,28083
"27570",1441979976.57,28239
"27571",1441979976.57,28325
"27572",1441979976.57,28331
"27573",1441979976.57,28211
"27574",1441979976.57,28429
"27575",1441979976.57,28303
"27576",1441979976.57,28199
"27577",1441979976.57,28079
"27578",1441979976.57,28535
"27579",1441979976.57,28191
"27580",1441979976.57,27987
"27581",1441979976.57,28423
"27582",1441979976.57,28383
"27583",1441979976.57,28349
"27584",1441979976.57,28277
"27585",1441979976.57,28567
"27586",1441979976.57,28445
"27587",1441979976.57,28383
"27588",1441979976.57,28491
"27589",1441979976.57,28023
"27590",1441979976.57,28279
"27591",1441979976.57,28259
"27592",1441979976.57,28253
"27593",1441979976.57,28231
"27594",1441979976.58,28471
"27595",1441979976.58,28303
"27596",1441979976.58,27865
"27597",1441979976.58,28263
"27598",1441979976.58,28151
"27599",1441979976.58,28351
"27600",1441979976.58,28191
"27601",1441979976.58,28207
"27602",1441979976.58,28187
"27603",1441979976.58,28327
"27604",1441979976.58,28323
"27605",1441979976.58,28243
"27606",1441979976.58,28635
"27607",1441979976.58,28479
"27608",1441979976.58,28175
"27609",1441979976.58,28107
"27610",1441979976.58,28435
"27611",1441979976.58,28299
"27612",1441979976.58,28157
"27613",1441979976.58,28543
"27614",1441979976.58,28175
"27615",1441979976.58,28313
"27616",1441979976.58,28507
"27617",1441979976.58,28531
"27618",1441979976.58,28311
"27619",1441979976.58,28359
"27620",1441979976.58,28269
"27621",1441979976.58,28191
"27622",1441979976.58,28071
"27623",1441979976.58,28351
"27624",1441979976.58,28231
"27625",1441979976.58,28191
"27626",1441979976.58,28283
"27627",1441979976.58,28351
"27628",1441979976.59,28559
"27629",1441979976.59,28115
"27630",1441979976.59,28415
"27631",1441979976.59,28375
"27632",1441979976.59,28399
"27633",1441979976.59,28251
"27634",1441979976.59,28231
"27635",1441979976.59,28190
"27636",1441979976.59,28023
"27637",1441979976.59,28251
"27638",1441979976.59,28471
"27639",1441979976.59,28447
"27640",1441979976.59,28431
"27641",1441979976.59,28907
"27642",1441979976.59,28279
"27643",1441979976.59,28247
"27644",1441979976.59,28375
"27645",1441979976.59,28599
"27646",1441979976.59,28429
"27647",1441979976.59,28447
"27648",1441979976.59,27775
"27649",1441979976.59,28331
"27650",1441979976.59,28495
"27651",1441979976.59,28327
"27652",1441979976.59,28767
"27653",1441979976.59,27855
"27654",1441979976.59,28671
"27655",1441979976.59,28091
"27656",1441979976.59,28015
"27657",1441979976.59,28319
"27658",1441979976.59,28103
"27659",1441979976.59,28205
"27660",1441979976.59,28327
"27661",1441979976.6,28107
"27662",1441979976.6,28351
"27663",1441979976.6,28415
"27664",1441979976.6,28311
"27665",1441979976.6,28287
"27666",1441979976.6,28287
"27667",1441979976.6,28671
"27668",1441979976.6,28447
"27669",1441979976.6,28223
"27670",1441979976.6,28047
"27671",1441979976.6,28263
"27672",1441979976.6,28459
"27673",1441979976.6,28415
"27674",1441979976.6,28107
"27675",1441979976.6,28775
"27676",1441979976.6,28231
"27677",1441979976.6,28303
"27678",1441979976.6,28463
"27679",1441979976.6,28319
"27680",1441979976.6,28671
"27681",1441979976.6,28551
"27682",1441979976.6,28127
"27683",1441979976.6,28399
"27684",1441979976.6,28319
"27685",1441979976.6,28383
"27686",1441979976.6,28335
"27687",1441979976.6,27989
"27688",1441979976.6,28215
"27689",1441979976.6,28103
"27690",1441979976.6,28447
"27691",1441979976.6,28275
"27692",1441979976.6,28451
"27693",1441979976.6,28763
"27694",1441979976.61,27999
"27695",1441979976.61,28435
"27696",1441979976.61,28139
"27697",1441979976.61,28095
"27698",1441979976.61,28811
"27699",1441979976.61,28159
"27700",1441979976.61,28063
"27701",1441979976.61,28183
"27702",1441979976.61,28351
"27703",1441979976.61,27887
"27704",1441979976.61,27947
"27705",1441979976.61,28051
"27706",1441979976.61,28191
"27707",1441979976.61,28075
"27708",1441979976.61,28075
"27709",1441979976.61,28743
"27710",1441979976.61,28179
"27711",1441979976.61,28187
"27712",1441979976.61,28159
"27713",1441979976.61,28415
"27714",1441979976.61,28775
"27715",1441979976.61,28367
"27716",1441979976.61,28139
"27717",1441979976.61,28319
"27718",1441979976.61,27743
"27719",1441979976.61,28559
"27720",1441979976.61,28301
"27721",1441979976.61,27999
"27722",1441979976.61,28607
"27723",1441979976.61,28447
"27724",1441979976.61,28231
"27725",1441979976.61,28251
"27726",1441979976.61,28069
"27727",1441979976.61,28557
"27728",1441979976.62,28351
"27729",1441979976.62,28279
"27730",1441979976.62,28083
"27731",1441979976.62,28283
"27732",1441979976.62,28127
"27733",1441979976.62,28191
"27734",1441979976.62,28223
"27735",1441979976.62,28303
"27736",1441979976.62,28375
"27737",1441979976.62,28071
"27738",1441979976.62,28307
"27739",1441979976.62,28575
"27740",1441979976.62,28387
"27741",1441979976.62,28191
"27742",1441979976.62,28367
"27743",1441979976.62,28311
"27744",1441979976.62,28267
"27745",1441979976.62,28709
"27746",1441979976.62,28139
"27747",1441979976.62,28527
"27748",1441979976.62,28275
"27749",1441979976.62,28459
"27750",1441979976.62,28331
"27751",1441979976.62,28467
"27752",1441979976.62,28702
"27753",1441979976.62,28221
"27754",1441979976.62,28051
"27755",1441979976.62,28415
"27756",1441979976.62,28115
"27757",1441979976.62,28071
"27758",1441979976.62,28351
"27759",1441979976.62,28219
"27760",1441979976.62,28295
"27761",1441979976.63,28287
"27762",1441979976.63,28059
"27763",1441979976.63,28446
"27764",1441979976.63,28199
"27765",1441979976.63,28343
"27766",1441979976.63,28307
"27767",1441979976.63,28327
"27768",1441979976.63,28927
"27769",1441979976.63,28255
"27770",1441979976.63,28351
"27771",1441979976.63,28351
"27772",1441979976.63,28359
"27773",1441979976.63,28447
"27774",1441979976.63,28347
"27775",1441979976.63,28471
"27776",1441979976.63,27987
"27777",1441979976.63,28395
"27778",1441979976.63,27991
"27779",1441979976.63,27727
"27780",1441979976.63,28141
"27781",1441979976.63,28187
"27782",1441979976.63,28371
"27783",1441979976.63,28319
"27784",1441979976.63,28103
"27785",1441979976.63,28159
"27786",1441979976.63,28415
"27787",1441979976.63,28351
"27788",1441979976.63,28390
"27789",1441979976.63,28095
"27790",1441979976.63,28251
"27791",1441979976.63,28655
"27792",1441979976.63,28311
"27793",1441979976.63,28391
"27794",1441979976.64,28127
"27795",1441979976.64,28501
"27796",1441979976.64,28359
"27797",1441979976.64,28239
"27798",1441979976.64,27967
"27799",1441979976.64,28303
"27800",1441979976.64,28239
"27801",1441979976.64,28471
"27802",1441979976.64,28251
"27803",1441979976.64,27919
"27804",1441979976.64,28295
"27805",1441979976.64,28351
"27806",1441979976.64,28427
"27807",1441979976.64,27963
"27808",1441979976.64,28319
"27809",1441979976.64,28455
"27810",1441979976.64,28423
"27811",1441979976.64,27891
"27812",1441979976.64,27885
"27813",1441979976.64,28431
"27814",1441979976.64,28175
"27815",1441979976.64,28239
"27816",1441979976.64,28383
"27817",1441979976.64,28439
"27818",1441979976.64,28075
"27819",1441979976.64,27887
"27820",1441979976.64,28447
"27821",1441979976.64,28239
"27822",1441979976.64,28519
"27823",1441979976.64,28311
"27824",1441979976.64,28719
"27825",1441979976.64,27999
"27826",1441979976.64,28263
"27827",1441979976.64,28383
"27828",1441979976.65,28511
"27829",1441979976.65,27975
"27830",1441979976.65,28351
"27831",1441979976.65,27791
"27832",1441979976.65,28319
"27833",1441979976.65,28255
"27834",1441979976.65,28151
"27835",1441979976.65,28079
"27836",1441979976.65,28055
"27837",1441979976.65,27959
"27838",1441979976.65,28527
"27839",1441979976.65,28431
"27840",1441979976.65,28431
"27841",1441979976.65,28363
"27842",1441979976.65,28311
"27843",1441979976.65,28091
"27844",1441979976.65,28215
"27845",1441979976.65,28519
"27846",1441979976.65,28375
"27847",1441979976.65,28287
"27848",1441979976.65,28375
"27849",1441979976.65,28127
"27850",1441979976.65,28175
"27851",1441979976.65,28327
"27852",1441979976.65,28383
"27853",1441979976.65,28323
"27854",1441979976.65,28303
"27855",1441979976.65,28367
"27856",1441979976.65,28215
"27857",1441979976.65,28415
"27858",1441979976.65,28407
"27859",1441979976.65,28279
"27860",1441979976.65,28431
"27861",1441979976.66,28663
"27862",1441979976.66,28221
"27863",1441979976.66,28287
"27864",1441979976.66,28055
"27865",1441979976.66,28179
"27866",1441979976.66,28259
"27867",1441979976.66,28235
"27868",1441979976.66,28323
"27869",1441979976.66,28003
"27870",1441979976.66,28059
"27871",1441979976.66,28183
"27872",1441979976.66,28263
"27873",1441979976.66,28139
"27874",1441979976.66,28095
"27875",1441979976.66,27735
"27876",1441979976.66,27823
"27877",1441979976.66,27735
"27878",1441979976.66,28287
"27879",1441979976.66,27635
"27880",1441979976.66,27931
"27881",1441979976.66,28207
"27882",1441979976.66,27943
"27883",1441979976.66,27931
"27884",1441979976.66,27983
"27885",1441979976.66,27869
"27886",1441979976.66,28047
"27887",1441979976.66,28019
"27888",1441979976.66,28443
"27889",1441979976.66,27887
"27890",1441979976.66,28119
"27891",1441979976.66,28175
"27892",1441979976.66,28247
"27893",1441979976.66,27991
"27894",1441979976.67,27943
"27895",1441979976.67,28263
"27896",1441979976.67,28157
"27897",1441979976.67,28134
"27898",1441979976.67,28311
"27899",1441979976.67,28325
"27900",1441979976.67,28015
"27901",1441979976.67,28351
"27902",1441979976.67,27991
"27903",1441979976.67,28511
"27904",1441979976.67,28199
"27905",1441979976.67,28271
"27906",1441979976.67,28391
"27907",1441979976.67,28671
"27908",1441979976.67,27951
"27909",1441979976.67,28359
"27910",1441979976.67,28063
"27911",1441979976.67,28013
"27912",1441979976.67,27959
"27913",1441979976.67,28397
"27914",1441979976.67,28575
"27915",1441979976.67,27923
"27916",1441979976.67,28203
"27917",1441979976.67,28191
"27918",1441979976.67,28237
"27919",1441979976.67,27855
"27920",1441979976.67,28095
"27921",1441979976.67,28187
"27922",1441979976.67,28327
"27923",1441979976.67,28119
"27924",1441979976.67,28271
"27925",1441979976.67,28175
"27926",1441979976.67,28333
"27927",1441979976.67,28511
"27928",1441979976.68,28543
"27929",1441979976.68,28399
"27930",1441979976.68,28667
"27931",1441979976.68,28235
"27932",1441979976.68,28571
"27933",1441979976.68,27861
"27934",1441979976.68,28647
"27935",1441979976.68,28247
"27936",1441979976.68,28183
"27937",1441979976.68,27903
"27938",1441979976.68,28571
"27939",1441979976.68,28215
"27940",1441979976.68,28287
"27941",1441979976.68,28095
"27942",1441979976.68,28263
"27943",1441979976.68,28319
"27944",1441979976.68,28347
"27945",1441979976.68,28415
"27946",1441979976.68,28103
"27947",1441979976.68,28247
"27948",1441979976.68,28335
"27949",1441979976.68,28447
"27950",1441979976.68,28335
"27951",1441979976.68,28363
"27952",1441979976.68,28143
"27953",1441979976.68,28671
"27954",1441979976.68,28147
"27955",1441979976.68,28661
"27956",1441979976.68,28139
"27957",1441979976.68,28267
"27958",1441979976.68,28223
"27959",1441979976.68,28359
"27960",1441979976.68,28371
"27961",1441979976.69,28287
"27962",1441979976.69,28287
"27963",1441979976.69,28239
"27964",1441979976.69,28287
"27965",1441979976.69,28411
"27966",1441979976.69,28405
"27967",1441979976.69,28359
"27968",1441979976.69,28475
"27969",1441979976.69,28287
"27970",1441979976.69,28343
"27971",1441979976.69,28287
"27972",1441979976.69,28235
"27973",1441979976.69,28437
"27974",1441979976.69,28335
"27975",1441979976.69,28003
"27976",1441979976.69,28007
"27977",1441979976.69,28399
"27978",1441979976.69,28327
"27979",1441979976.69,28467
"27980",1441979976.69,28207
"27981",1441979976.69,28023
"27982",1441979976.69,28299
"27983",1441979976.69,28255
"27984",1441979976.69,28187
"27985",1441979976.69,28063
"27986",1441979976.69,28391
"27987",1441979976.69,27055
"27988",1441979976.69,28183
"27989",1441979976.69,27963
"27990",1441979976.69,27949
"27991",1441979976.69,28223
"27992",1441979976.69,27887
"27993",1441979976.69,27775
"27994",1441979976.7,28415
"27995",1441979976.7,28079
"27996",1441979976.7,28175
"27997",1441979976.7,28055
"27998",1441979976.7,28307
"27999",1441979976.7,28219
"28000",1441979976.7,28155
"28001",1441979976.7,28189
"28002",1441979976.7,28247
"28003",1441979976.7,28203
"28004",1441979976.7,28143
"28005",1441979976.7,28279
"28006",1441979976.7,28351
"28007",1441979976.7,28047
"28008",1441979976.7,28223
"28009",1441979976.7,28399
"28010",1441979976.7,28279
"28011",1441979976.7,27871
"28012",1441979976.7,27851
"28013",1441979976.7,28175
"28014",1441979976.7,28123
"28015",1441979976.7,28279
"28016",1441979976.7,28061
"28017",1441979976.7,28039
"28018",1441979976.7,28183
"28019",1441979976.7,28047
"28020",1441979976.7,28487
"28021",1441979976.7,28143
"28022",1441979976.7,27931
"28023",1441979976.7,28559
"28024",1441979976.7,28431
"28025",1441979976.7,28219
"28026",1441979976.7,28327
"28027",1441979976.7,28407
"28028",1441979976.71,28399
"28029",1441979976.71,28171
"28030",1441979976.71,28151
"28031",1441979976.71,27879
"28032",1441979976.71,28343
"28033",1441979976.71,28283
"28034",1441979976.71,28047
"28035",1441979976.71,28263
"28036",1441979976.71,27983
"28037",1441979976.71,28109
"28038",1441979976.71,28639
"28039",1441979976.71,28139
"28040",1441979976.71,28047
"28041",1441979976.71,28231
"28042",1441979976.71,28339
"28043",1441979976.71,28139
"28044",1441979976.71,28187
"28045",1441979976.71,28143
"28046",1441979976.71,28507
"28047",1441979976.71,28199
"28048",1441979976.71,28235
"28049",1441979976.71,28351
"28050",1441979976.71,28543
"28051",1441979976.71,28591
"28052",1441979976.71,28175
"28053",1441979976.71,28039
"28054",1441979976.71,28527
"28055",1441979976.71,28295
"28056",1441979976.71,27943
"28057",1441979976.71,28311
"28058",1441979976.71,28247
"28059",1441979976.71,27981
"28060",1441979976.71,28103
"28061",1441979976.72,28103
"28062",1441979976.72,28211
"28063",1441979976.72,27983
"28064",1441979976.72,28287
"28065",1441979976.72,27991
"28066",1441979976.72,28187
"28067",1441979976.72,28063
"28068",1441979976.72,28267
"28069",1441979976.72,28339
"28070",1441979976.72,28011
"28071",1441979976.72,28471
"28072",1441979976.72,28085
"28073",1441979976.72,28559
"28074",1441979976.72,28095
"28075",1441979976.72,28351
"28076",1441979976.72,28011
"28077",1441979976.72,28559
"28078",1441979976.72,28379
"28079",1441979976.72,28299
"28080",1441979976.72,28255
"28081",1441979976.72,28011
"28082",1441979976.72,28211
"28083",1441979976.72,28299
"28084",1441979976.72,28299
"28085",1441979976.72,28237
"28086",1441979976.72,28086
"28087",1441979976.72,28411
"28088",1441979976.72,28409
"28089",1441979976.72,28103
"28090",1441979976.72,28277
"28091",1441979976.72,28027
"28092",1441979976.72,28239
"28093",1441979976.72,28535
"28094",1441979976.73,28275
"28095",1441979976.73,28197
"28096",1441979976.73,28239
"28097",1441979976.73,28295
"28098",1441979976.73,28251
"28099",1441979976.73,28159
"28100",1441979976.73,28047
"28101",1441979976.73,27863
"28102",1441979976.73,28005
"28103",1441979976.73,28055
"28104",1441979976.73,27839
"28105",1441979976.73,27723
"28106",1441979976.73,28235
"28107",1441979976.73,27991
"28108",1441979976.73,28343
"28109",1441979976.73,28211
"28110",1441979976.73,28055
"28111",1441979976.73,28283
"28112",1441979976.73,27943
"28113",1441979976.73,28255
"28114",1441979976.73,28663
"28115",1441979976.73,27775
"28116",1441979976.73,28039
"28117",1441979976.73,28503
"28118",1441979976.73,28279
"28119",1441979976.73,27863
"28120",1441979976.73,28511
"28121",1441979976.73,28351
"28122",1441979976.73,28091
"28123",1441979976.73,28323
"28124",1441979976.73,28327
"28125",1441979976.73,28199
"28126",1441979976.73,28187
"28127",1441979976.73,28243
"28128",1441979976.74,28495
"28129",1441979976.74,28191
"28130",1441979976.74,28303
"28131",1441979976.74,28315
"28132",1441979976.74,28215
"28133",1441979976.74,28399
"28134",1441979976.74,28151
"28135",1441979976.74,28319
"28136",1441979976.74,28053
"28137",1441979976.74,28207
"28138",1441979976.74,28127
"28139",1441979976.74,28407
"28140",1441979976.74,28131
"28141",1441979976.74,28127
"28142",1441979976.74,28135
"28143",1441979976.74,28155
"28144",1441979976.74,28183
"28145",1441979976.74,28303
"28146",1441979976.74,28347
"28147",1441979976.74,27967
"28148",1441979976.74,28271
"28149",1441979976.74,28151
"28150",1441979976.74,28463
"28151",1441979976.74,28087
"28152",1441979976.74,28655
"28153",1441979976.74,28235
"28154",1441979976.74,28095
"28155",1441979976.74,28155
"28156",1441979976.74,28175
"28157",1441979976.74,28147
"28158",1441979976.74,28363
"28159",1441979976.74,28399
"28160",1441979976.74,28214
"28161",1441979976.75,28191
"28162",1441979976.75,28319
"28163",1441979976.75,28411
"28164",1441979976.75,28133
"28165",1441979976.75,28115
"28166",1441979976.75,28327
"28167",1441979976.75,28151
"28168",1441979976.75,28055
"28169",1441979976.75,28095
"28170",1441979976.75,28319
"28171",1441979976.75,28015
"28172",1441979976.75,28171
"28173",1441979976.75,27919
"28174",1441979976.75,28495
"28175",1441979976.75,27855
"28176",1441979976.75,27983
"28177",1441979976.75,28479
"28178",1441979976.75,28447
"28179",1441979976.75,28063
"28180",1441979976.75,28254
"28181",1441979976.75,28199
"28182",1441979976.75,28415
"28183",1441979976.75,28031
